0.502000000	167.817995737
0.504000000	153.414263538
0.506000000	140.539745196
0.508000000	129.027812019
0.510000000	118.758060192
0.512000000	109.462941416
0.514000000	101.111371248
0.516000000	93.537991059
0.518000000	86.699210492
0.520000000	80.482110004
0.522000000	74.820574497
0.524000000	69.659178497
0.526000000	64.940713940
0.528000000	60.631621195
0.530000000	56.671371443
0.532000000	53.043956804
0.534000000	49.696559883
0.536000000	46.629374346
0.538000000	43.786446256
0.540000000	41.169982831
0.542000000	38.745192645
0.544000000	36.499169325
0.546000000	34.425946506
0.548000000	32.491216187
0.550000000	30.699982933
0.552000000	29.031068961
0.554000000	27.477644126
0.556000000	26.032408964
0.558000000	24.680710122
0.560000000	23.420972720
0.562000000	22.243231614
0.564000000	21.142151804
0.566000000	20.110154628
0.568000000	19.144179280
0.570000000	18.236793722
0.572000000	17.389218901
0.574000000	16.592127483
0.576000000	15.839973630
0.578000000	15.136102551
0.580000000	14.474210157
0.582000000	13.850200482
0.584000000	13.263289661
0.586000000	12.708753581
0.588000000	12.186746695
0.590000000	11.696175485
0.592000000	11.229310627
0.594000000	10.793296509
0.596000000	10.378196059
0.598000000	9.986479021
0.600000000	9.619756653
0.602000000	9.261578396
0.604000000	8.945843458
0.606000000	8.620692788
0.608000000	8.337330025
0.610000000	8.048137867
0.612000000	7.788405157
0.614000000	7.539204305
0.616000000	7.296648428
0.618000000	7.082594733
0.620000000	6.866096256
0.622000000	6.664853032
0.624000000	6.462822199
0.626000000	6.311259837
0.628000000	6.125346907
0.630000000	5.969060201
0.632000000	5.822990352
0.634000000	5.677037711
0.636000000	5.543017939
0.638000000	5.414423575
0.640000000	5.300640107
0.642000000	5.184402850
0.644000000	5.080786857
0.646000000	4.990554452
0.648000000	4.894490886
0.650000000	4.805478928
0.652000000	4.733209526
0.654000000	4.656984482
0.656000000	4.588770864
0.658000000	4.523152120
0.660000000	4.473132396
0.662000000	4.417619244
0.664000000	4.374210794
0.666000000	4.328484791
0.668000000	4.292475120
0.670000000	4.264505477
0.672000000	4.231153779
0.674000000	4.209836864
0.676000000	4.191081130
0.678000000	4.180183849
0.680000000	4.168055579
0.682000000	4.162019402
0.684000000	4.168038322
0.686000000	4.168133642
0.688000000	4.175951906
0.690000000	4.189781573
0.692000000	4.207305476
0.694000000	4.229561432
0.696000000	4.255938693
0.698000000	4.287117366
0.700000000	4.323481225
0.702000000	4.363570975
0.704000000	4.410208474
0.706000000	4.460495191
0.708000000	4.515020413
0.710000000	4.577198052
0.712000000	4.648333058
0.714000000	4.709237061
0.716000000	4.792653174
0.718000000	4.873828284
0.720000000	4.966720638
0.722000000	5.061371327
0.724000000	5.162667504
0.726000000	5.275703964
0.728000000	5.384158654
0.730000000	5.512912409
0.732000000	5.640642522
0.734000000	5.780393838
0.736000000	5.928368418
0.738000000	6.089155941
0.740000000	6.245544947
0.742000000	6.420980171
0.744000000	6.606749817
0.746000000	6.803640295
0.748000000	7.009635762
0.750000000	7.226921518
0.752000000	7.457297793
0.754000000	7.700276633
0.756000000	7.957521214
0.758000000	8.228919160
0.760000000	8.522915145
0.762000000	8.812125143
0.764000000	9.139031128
0.766000000	9.477232926
0.768000000	9.836216753
0.770000000	10.214841123
0.772000000	10.614864851
0.774000000	11.039904303
0.776000000	11.487704696
0.778000000	11.965378569
0.780000000	12.466331435
0.782000000	13.002621934
0.784000000	13.568784771
0.786000000	14.169892241
0.788000000	14.808287172
0.790000000	15.489678344
0.792000000	16.208686317
0.794000000	16.977670876
0.796000000	17.791144915
0.798000000	18.664205466
0.800000000	19.593316587
0.802000000	20.583649538
0.804000000	21.643086607
0.806000000	22.769334165
0.808000000	23.983190704
0.810000000	25.275243743
0.812000000	26.663590782
0.814000000	28.157091750
0.816000000	29.748611890
0.818000000	31.475646611
0.820000000	33.323890716
0.822000000	35.318936331
0.824000000	37.469683594
0.826000000	39.800032877
0.828000000	42.311547054
0.830000000	45.035589847
0.832000000	47.996779795
0.834000000	51.209419715
0.836000000	54.707603970
0.838000000	58.528362634
0.840000000	62.693470708
0.842000000	67.254421823
0.844000000	72.258361670
0.846000000	77.771799949
0.848000000	83.811736533
0.850000000	90.509018885
0.852000000	97.925594949
0.854000000	106.150782460
0.856000000	115.329766147
0.858000000	125.555773630
0.860000000	137.075284435
0.862000000	149.975511180
0.864000000	164.570142939
0.866000000	181.180115918
0.868000000	200.105903939
0.870000000	221.844660650
0.872000000	246.870175191
0.874000000	276.030035773
0.876000000	310.107687924
0.878000000	350.334248067
0.880000000	398.307165276
0.882000000	456.224695377
0.884000000	526.824199915
0.886000000	614.509170357
0.888000000	725.109147453
0.890000000	867.889309543
0.892000000	1057.207596832
0.894000000	1316.957314370
0.896000000	1689.587989787
0.898000000	2257.533175392
0.900000000	3201.944153677
0.902000000	5001.677767893
0.904000000	9385.638374900
0.906000000	28414.372849572
0.908000000	229877.186584250
0.910000000	89109.340818272
0.912000000	21332.733159185
0.914000000	10196.405169439
0.916000000	6165.764888344
0.918000000	4219.361708486
0.920000000	3123.522500541
0.922000000	2443.038408830
0.924000000	1990.082193192
0.926000000	1672.070866261
0.928000000	1438.478368017
0.930000000	1259.651532927
0.932000000	1117.393571161
0.934000000	1000.266944449
0.936000000	900.553746517
0.938000000	813.453804739
0.940000000	735.859833314
0.942000000	665.736602826
0.944000000	601.926140528
0.946000000	543.670422272
0.948000000	490.462952597
0.950000000	441.982852032
0.952000000	397.950880152
0.954000000	358.103977180
0.956000000	322.199200652
0.958000000	289.918392351
0.960000000	261.015820213
0.962000000	235.188862778
0.964000000	212.154779881
0.966000000	191.639613721
0.968000000	173.373186461
0.970000000	157.120863010
0.972000000	142.656926408
0.974000000	129.777338634
0.976000000	118.297991655
0.978000000	108.056372947
0.980000000	98.908367281
0.982000000	90.717573208
0.984000000	83.376530368
0.986000000	76.784252805
0.988000000	70.857162464
0.990000000	65.513587829
0.502000000	167.817995737
0.504000000	153.414263538
0.506000000	140.539745196
0.508000000	129.027812019
0.510000000	118.758060192
0.512000000	109.462941416
0.514000000	101.111371248
0.516000000	93.537991059
0.518000000	86.699210492
0.520000000	80.482110004
0.522000000	74.820574497
0.524000000	69.659178497
0.526000000	64.940713940
0.528000000	60.631621195
0.530000000	56.671371443
0.532000000	53.043956804
0.534000000	49.696559883
0.536000000	46.629374346
0.538000000	43.786446256
0.540000000	41.169982831
0.542000000	38.745192645
0.544000000	36.499169325
0.546000000	34.425946506
0.548000000	32.491216187
0.550000000	30.699982933
0.552000000	29.031068961
0.554000000	27.477644126
0.556000000	26.032408964
0.558000000	24.680710122
0.560000000	23.420972720
0.562000000	22.243231614
0.564000000	21.142151804
0.566000000	20.110154628
0.568000000	19.144179280
0.570000000	18.236793722
0.572000000	17.389218901
0.574000000	16.592127483
0.576000000	15.839973630
0.578000000	15.136102551
0.580000000	14.474210157
0.582000000	13.850200482
0.584000000	13.263289661
0.586000000	12.708753581
0.588000000	12.186746695
0.590000000	11.696175485
0.592000000	11.229310627
0.594000000	10.793296509
0.596000000	10.378196059
0.598000000	9.986479021
0.600000000	9.619756653
0.602000000	9.261578396
0.604000000	8.945843458
0.606000000	8.620692788
0.608000000	8.337330025
0.610000000	8.048137867
0.612000000	7.788405157
0.614000000	7.539204305
0.616000000	7.296648428
0.618000000	7.082594733
0.620000000	6.866096256
0.622000000	6.664853032
0.624000000	6.462822199
0.626000000	6.311259837
0.628000000	6.125346907
0.630000000	5.969060201
0.632000000	5.822990352
0.634000000	5.677037711
0.636000000	5.543017939
0.638000000	5.414423575
0.640000000	5.300640107
0.642000000	5.184402850
0.644000000	5.080786857
0.646000000	4.990554452
0.648000000	4.894490886
0.650000000	4.805478928
0.652000000	4.733209526
0.654000000	4.656984482
0.656000000	4.588770864
0.658000000	4.523152120
0.660000000	4.473132396
0.662000000	4.417619244
0.664000000	4.374210794
0.666000000	4.328484791
0.668000000	4.292475120
0.670000000	4.264505477
0.672000000	4.231153779
0.674000000	4.209836864
0.676000000	4.191081130
0.678000000	4.180183849
0.680000000	4.168055579
0.682000000	4.162019402
0.684000000	4.168038322
0.686000000	4.168133642
0.688000000	4.175951906
0.690000000	4.189781573
0.692000000	4.207305476
0.694000000	4.229561432
0.696000000	4.255938693
0.698000000	4.287117366
0.700000000	4.323481225
0.702000000	4.363570975
0.704000000	4.410208474
0.706000000	4.460495191
0.708000000	4.515020413
0.710000000	4.577198052
0.712000000	4.648333058
0.714000000	4.709237061
0.716000000	4.792653174
0.718000000	4.873828284
0.720000000	4.966720638
0.722000000	5.061371327
0.724000000	5.162667504
0.726000000	5.275703964
0.728000000	5.384158654
0.730000000	5.512912409
0.732000000	5.640642522
0.734000000	5.780393838
0.736000000	5.928368418
0.738000000	6.089155941
0.740000000	6.245544947
0.742000000	6.420980171
0.744000000	6.606749817
0.746000000	6.803640295
0.748000000	7.009635762
0.750000000	7.226921518
0.752000000	7.457297793
0.754000000	7.700276633
0.756000000	7.957521214
0.758000000	8.228919160
0.760000000	8.522915145
0.762000000	8.812125143
0.764000000	9.139031128
0.766000000	9.477232926
0.768000000	9.836216753
0.770000000	10.214841123
0.772000000	10.614864851
0.774000000	11.039904303
0.776000000	11.487704696
0.778000000	11.965378569
0.780000000	12.466331435
0.782000000	13.002621934
0.784000000	13.568784771
0.786000000	14.169892241
0.788000000	14.808287172
0.790000000	15.489678344
0.792000000	16.208686317
0.794000000	16.977670876
0.796000000	17.791144915
0.798000000	18.664205466
0.800000000	19.593316587
0.802000000	20.583649538
0.804000000	21.643086607
0.806000000	22.769334165
0.808000000	23.983190704
0.810000000	25.275243743
0.812000000	26.663590782
0.814000000	28.157091750
0.816000000	29.748611890
0.818000000	31.475646611
0.820000000	33.323890716
0.822000000	35.318936331
0.824000000	37.469683594
0.826000000	39.800032877
0.828000000	42.311547054
0.830000000	45.035589847
0.832000000	47.996779795
0.834000000	51.209419715
0.836000000	54.707603970
0.838000000	58.528362634
0.840000000	62.693470708
0.842000000	67.254421823
0.844000000	72.258361670
0.846000000	77.771799949
0.848000000	83.811736533
0.850000000	90.509018885
0.852000000	97.925594949
0.854000000	106.150782460
0.856000000	115.329766147
0.858000000	125.555773630
0.860000000	137.075284435
0.862000000	149.975511180
0.864000000	164.570142939
0.866000000	181.180115918
0.868000000	200.105903939
0.870000000	221.844660650
0.872000000	246.870175191
0.874000000	276.030035773
0.876000000	310.107687924
0.878000000	350.334248067
0.880000000	398.307165276
0.882000000	456.224695377
0.884000000	526.824199915
0.886000000	614.509170357
0.888000000	725.109147453
0.890000000	867.889309543
0.892000000	1057.207596832
0.894000000	1316.957314370
0.896000000	1689.587989787
0.898000000	2257.533175392
0.900000000	3201.944153677
0.902000000	5001.677767893
0.904000000	9385.638374900
0.906000000	28414.372849572
0.908000000	229877.186584250
0.910000000	89109.340818272
0.912000000	21332.733159185
0.914000000	10196.405169439
0.916000000	6165.764888344
0.918000000	4219.361708486
0.920000000	3123.522500541
0.922000000	2443.038408830
0.924000000	1990.082193192
0.926000000	1672.070866261
0.928000000	1438.478368017
0.930000000	1259.651532927
0.932000000	1117.393571161
0.934000000	1000.266944449
0.936000000	900.553746517
